[22Dec2025 16:14:56.776] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--username, MrSeven3, --version, 1.21.1, --gameDir, C:/Users/grays/AppData/Roaming/PrismLauncher/instances/1.21.1/minecraft, --assetsDir, C:/Users/grays/AppData/Roaming/PrismLauncher/assets, --assetIndex, 17, --uuid, 3de0398172ba4ed0bbddf97e8f597daa, --accessToken, , --userType, msa, --versionType, release, --fml.neoForgeVersion, 21.1.215, --fml.fmlVersion, 4.0.42, --fml.mcVersion, 1.21.1, --fml.neoFormVersion, 20240808.144430, --launchTarget, forgeclient, --width, 854, --height, 480]
[22Dec2025 16:14:56.785] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: JVM identified as Microsoft OpenJDK 64-Bit Server VM 21.0.7+6-LTS
[22Dec2025 16:14:56.788] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 11.0.5+main.901c6ea8 starting: java version 21.0.7 by Microsoft; OS Windows 11 arch amd64 version 10.0
[22Dec2025 16:14:58.243] [main/INFO] [net.neoforged.fml.loading.ImmediateWindowHandler/]: Loading ImmediateWindowProvider fmlearlywindow
[22Dec2025 16:14:58.383] [main/INFO] [EARLYDISPLAY/]: Trying GL version 4.6
[22Dec2025 16:14:58.824] [main/INFO] [EARLYDISPLAY/]: Requested GL version 4.6 got version 4.6
[22Dec2025 16:14:59.002] [main/INFO] [CrashAssistantJarInJarHelper/]: Launching CrashAssistantApp (CrashAssistant-neoforge-1.20.6-1.21.4-1.10.23.jar)
[22Dec2025 16:14:59.423] [pool-2-thread-1/INFO] [EARLYDISPLAY/]: GL info: NVIDIA GeForce RTX 3050/PCIe/SSE2 GL version 4.6.0 NVIDIA 581.57, NVIDIA Corporation
[22Dec2025 16:17:51.942] [Thread-47/INFO] [EMI/]: [EMI] Loading plugin from sophisticatedstorage
[22Dec2025 16:17:52.141] [Thread-47/INFO] [EMI/]: [EMI] Reloaded plugin from sophisticatedstorage in 199ms
[22Dec2025 16:17:52.141] [Thread-47/INFO] [EMI/]: [EMI] Loading plugin from copycats
[22Dec2025 16:17:52.141] [Thread-47/INFO] [EMI/]: [EMI] Reloaded plugin from copycats in 0ms
[22Dec2025 16:17:52.141] [Thread-47/INFO] [EMI/]: [EMI] Loading plugin from emi_enchanting
[22Dec2025 16:17:52.408] [Thread-47/INFO] [EMI/]: [EMI] Reloaded plugin from emi_enchanting in 267ms
[22Dec2025 16:17:52.408] [Thread-47/INFO] [EMI/]: [EMI] Loading plugin from extra_mod_integrations_core
[22Dec2025 16:17:52.449] [Thread-47/INFO] [EMI/]: [EMI] Reloaded plugin from extra_mod_integrations_core in 40ms
[22Dec2025 16:17:52.449] [Thread-47/INFO] [EMI/]: [EMI] Loading plugin from jemi
[22Dec2025 16:17:52.449] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Waiting for JEI to finish reloading...
[22Dec2025 16:17:52.449] [Thread-47/INFO] [EMI/]: [EMI] Waiting for JEI to finish...
[22Dec2025 16:17:52.449] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] JEI reloaded!
[22Dec2025 16:17:52.464] [Thread-47/INFO] [EMI/]: [EMI] Loading information from JEI...
[22Dec2025 16:17:52.488] [Thread-47/INFO] [EMI/]: [EMI] Processing JEI stacks...
[22Dec2025 16:17:52.489] [Thread-47/INFO] [EMI/]: [EMI] Processing JEI subtypes...
[22Dec2025 16:17:52.510] [Thread-47/INFO] [EMI/]: [EMI] Processing JEI recipes...
[22Dec2025 16:17:52.511] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Crafting
[22Dec2025 16:17:52.511] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Crafting
[22Dec2025 16:17:52.646] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Anvil
[22Dec2025 16:17:52.647] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Anvil
[22Dec2025 16:17:52.647] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Blasting
[22Dec2025 16:17:52.647] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Blasting
[22Dec2025 16:17:52.647] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Brewing
[22Dec2025 16:17:52.647] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Brewing
[22Dec2025 16:17:52.647] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Campfire Cooking
[22Dec2025 16:17:52.647] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Campfire Cooking
[22Dec2025 16:17:52.647] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Composting
[22Dec2025 16:17:52.648] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Composting
[22Dec2025 16:17:52.648] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Fuel
[22Dec2025 16:17:52.648] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Fuel
[22Dec2025 16:17:52.648] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Grindstone
[22Dec2025 16:17:52.648] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Grindstone
[22Dec2025 16:17:52.651] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Smelting
[22Dec2025 16:17:52.652] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Smelting
[22Dec2025 16:17:52.652] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Smithing Table
[22Dec2025 16:17:52.652] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Smithing Table
[22Dec2025 16:17:52.652] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Smoking
[22Dec2025 16:17:52.652] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Smoking
[22Dec2025 16:17:52.652] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Stonecutting
[22Dec2025 16:17:52.652] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Stonecutting
[22Dec2025 16:17:52.652] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Caking Station
[22Dec2025 16:17:52.652] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Caking Station
[22Dec2025 16:17:52.652] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Skipping recipe category bakery:caking because native EMI recipe category already exists
[22Dec2025 16:17:52.652] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Workbench
[22Dec2025 16:17:52.653] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Workbench
[22Dec2025 16:17:52.653] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Skipping recipe category chipped:workbench because native EMI recipe category already exists
[22Dec2025 16:17:52.653] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Crab Trap
[22Dec2025 16:17:52.653] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Crab Trap
[22Dec2025 16:17:52.677] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Automated Brewing
[22Dec2025 16:17:52.678] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Automated Brewing
[22Dec2025 16:17:52.756] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Automated Packing
[22Dec2025 16:17:52.756] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Automated Packing
[22Dec2025 16:17:52.771] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Automated Shaped Crafting
[22Dec2025 16:17:52.771] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Automated Shaped Crafting
[22Dec2025 16:17:53.140] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Automated Shapeless Crafting
[22Dec2025 16:17:53.140] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Automated Shapeless Crafting
[22Dec2025 16:17:53.221] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Block Cutting
[22Dec2025 16:17:53.221] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Block Cutting
[22Dec2025 16:17:53.280] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Crushing
[22Dec2025 16:17:53.280] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Crushing
[22Dec2025 16:17:53.283] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Deploying
[22Dec2025 16:17:53.285] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Deploying
[22Dec2025 16:17:53.296] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Item Draining
[22Dec2025 16:17:53.296] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Item Draining
[22Dec2025 16:17:53.301] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Bulk Blasting
[22Dec2025 16:17:53.301] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Bulk Blasting
[22Dec2025 16:17:53.303] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Bulk Dragon Breathing
[22Dec2025 16:17:53.303] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Bulk Dragon Breathing
[22Dec2025 16:17:53.303] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Bulk Freezing
[22Dec2025 16:17:53.303] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Bulk Freezing
[22Dec2025 16:17:53.303] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Bulk Haunting
[22Dec2025 16:17:53.303] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Bulk Haunting
[22Dec2025 16:17:53.304] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Bulk Sanding
[22Dec2025 16:17:53.304] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Bulk Sanding
[22Dec2025 16:17:53.304] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Bulk Seething
[22Dec2025 16:17:53.304] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Bulk Seething
[22Dec2025 16:17:53.304] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Bulk Smoking
[22Dec2025 16:17:53.304] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Bulk Smoking
[22Dec2025 16:17:53.305] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Bulk Washing
[22Dec2025 16:17:53.305] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Bulk Washing
[22Dec2025 16:17:53.307] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Manual Item Application
[22Dec2025 16:17:53.307] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Manual Item Application
[22Dec2025 16:17:53.308] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Mechanical Crafting
[22Dec2025 16:17:53.309] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Mechanical Crafting
[22Dec2025 16:17:53.312] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Milling
[22Dec2025 16:17:53.312] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Milling
[22Dec2025 16:17:53.313] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Mixing
[22Dec2025 16:17:53.313] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Mixing
[22Dec2025 16:17:53.333] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Mysterious Conversion
[22Dec2025 16:17:53.333] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Mysterious Conversion
[22Dec2025 16:17:53.333] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Compacting
[22Dec2025 16:17:53.333] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Compacting
[22Dec2025 16:17:53.337] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Pressing
[22Dec2025 16:17:53.337] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Pressing
[22Dec2025 16:17:53.338] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Sandpaper Polishing
[22Dec2025 16:17:53.338] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Sandpaper Polishing
[22Dec2025 16:17:53.339] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Sawing
[22Dec2025 16:17:53.339] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Sawing
[22Dec2025 16:17:53.342] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Recipe Sequence
[22Dec2025 16:17:53.342] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Recipe Sequence
[22Dec2025 16:17:53.344] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Filling by Spout
[22Dec2025 16:17:53.344] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Filling by Spout
[22Dec2025 16:17:53.353] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Automatic Food Cutting
[22Dec2025 16:17:53.353] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Automatic Food Cutting
[22Dec2025 16:17:53.362] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Automatic Food Sawing
[22Dec2025 16:17:53.364] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Automatic Food Sawing
[22Dec2025 16:17:53.365] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Bulk Coloring
[22Dec2025 16:17:53.365] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Bulk Coloring
[22Dec2025 16:17:53.373] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Bulk Ending
[22Dec2025 16:17:53.373] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Bulk Ending
[22Dec2025 16:17:53.373] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Bulk Freezing
[22Dec2025 16:17:53.373] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Bulk Freezing
[22Dec2025 16:17:53.373] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Bulk Sanding
[22Dec2025 16:17:53.374] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Bulk Sanding
[22Dec2025 16:17:53.374] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Grinding
[22Dec2025 16:17:53.374] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Grinding
[22Dec2025 16:17:53.376] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Printing
[22Dec2025 16:17:53.376] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Printing
[22Dec2025 16:17:53.400] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Charging
[22Dec2025 16:17:53.400] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Charging
[22Dec2025 16:17:53.400] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Liquid Burning
[22Dec2025 16:17:53.400] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Liquid Burning
[22Dec2025 16:17:53.402] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Rolling
[22Dec2025 16:17:53.402] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Rolling
[22Dec2025 16:17:53.402] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Hydraulic Compacting
[22Dec2025 16:17:53.402] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Hydraulic Compacting
[22Dec2025 16:17:53.402] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Cooking
[22Dec2025 16:17:53.402] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Cooking
[22Dec2025 16:17:53.402] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Stirring
[22Dec2025 16:17:53.402] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Stirring
[22Dec2025 16:17:53.402] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Drying
[22Dec2025 16:17:53.402] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Drying
[22Dec2025 16:17:53.403] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Skipping recipe category farm_and_charm:drying because native EMI recipe category already exists
[22Dec2025 16:17:53.403] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Mincing
[22Dec2025 16:17:53.403] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Mincing
[22Dec2025 16:17:53.403] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Skipping recipe category farm_and_charm:mincer because native EMI recipe category already exists
[22Dec2025 16:17:53.403] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Roasting
[22Dec2025 16:17:53.403] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Roasting
[22Dec2025 16:17:53.403] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Skipping recipe category farm_and_charm:roaster because native EMI recipe category already exists
[22Dec2025 16:17:53.403] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Stove
[22Dec2025 16:17:53.403] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Stove
[22Dec2025 16:17:53.403] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Skipping recipe category farm_and_charm:stove because native EMI recipe category already exists
[22Dec2025 16:17:53.403] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Cooking
[22Dec2025 16:17:53.403] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Cooking
[22Dec2025 16:17:53.403] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Skipping recipe category farmersdelight:cooking because native EMI recipe category already exists
[22Dec2025 16:17:53.403] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Cutting Board
[22Dec2025 16:17:53.403] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Cutting Board
[22Dec2025 16:17:53.403] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Skipping recipe category farmersdelight:cutting because native EMI recipe category already exists
[22Dec2025 16:17:53.403] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Decomposition
[22Dec2025 16:17:53.403] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Decomposition
[22Dec2025 16:17:53.403] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Skipping recipe category farmersdelight:decomposition because native EMI recipe category already exists
[22Dec2025 16:17:53.403] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Adding to Candles
[22Dec2025 16:17:53.403] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Adding to Candles
[22Dec2025 16:17:53.403] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Blood Sigil
[22Dec2025 16:17:53.403] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Blood Sigil
[22Dec2025 16:17:53.403] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Book of Shadows Crafting
[22Dec2025 16:17:53.403] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Book of Shadows Crafting
[22Dec2025 16:17:53.403] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Bottling
[22Dec2025 16:17:53.405] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Bottling
[22Dec2025 16:17:53.406] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Crow Flute Crafting
[22Dec2025 16:17:53.406] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Crow Flute Crafting
[22Dec2025 16:17:53.406] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Dipper
[22Dec2025 16:17:53.406] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Dipper
[22Dec2025 16:17:53.406] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Drying Rack
[22Dec2025 16:17:53.406] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Drying Rack
[22Dec2025 16:17:53.406] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Fluid Mixing
[22Dec2025 16:17:53.406] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Fluid Mixing
[22Dec2025 16:17:53.407] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Keychain Attach
[22Dec2025 16:17:53.407] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Keychain Attach
[22Dec2025 16:17:53.407] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Item Mixing
[22Dec2025 16:17:53.407] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Item Mixing
[22Dec2025 16:17:53.408] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Pestle and Mortar
[22Dec2025 16:17:53.408] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Pestle and Mortar
[22Dec2025 16:17:53.408] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Harvest Plant
[22Dec2025 16:17:53.410] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Harvest Plant
[22Dec2025 16:17:53.410] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Potion Mixing
[22Dec2025 16:17:53.410] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Potion Mixing
[22Dec2025 16:17:53.413] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Woodcutter
[22Dec2025 16:17:53.413] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Woodcutter
[22Dec2025 16:17:53.413] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Alloy Kiln
[22Dec2025 16:17:53.413] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Alloy Kiln
[22Dec2025 16:17:53.415] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Arc Furnace
[22Dec2025 16:17:53.415] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Arc Furnace
[22Dec2025 16:17:53.415] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Arc Furnace - Recycling
[22Dec2025 16:17:53.415] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Arc Furnace - Recycling
[22Dec2025 16:17:53.416] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Blast Furnace
[22Dec2025 16:17:53.416] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Blast Furnace
[22Dec2025 16:17:53.416] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Blast Furnace Fuel
[22Dec2025 16:17:53.416] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Blast Furnace Fuel
[22Dec2025 16:17:53.416] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Engineer's Workbench
[22Dec2025 16:17:53.416] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Engineer's Workbench
[22Dec2025 16:17:53.420] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Bottling Machine - Bucket Filling
[22Dec2025 16:17:53.420] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Bottling Machine - Bucket Filling
[22Dec2025 16:17:53.421] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Bottling Machine
[22Dec2025 16:17:53.421] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Bottling Machine
[22Dec2025 16:17:53.421] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Bottling Machine - Potions
[22Dec2025 16:17:53.421] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Bottling Machine - Potions
[22Dec2025 16:17:53.424] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Garden Cloche
[22Dec2025 16:17:53.424] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Garden Cloche
[22Dec2025 16:17:53.427] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Coke Oven
[22Dec2025 16:17:53.427] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Coke Oven
[22Dec2025 16:17:53.427] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Crusher
[22Dec2025 16:17:53.427] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Crusher
[22Dec2025 16:17:53.428] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Industrial Fermenter
[22Dec2025 16:17:53.428] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Industrial Fermenter
[22Dec2025 16:17:53.428] [Thread-47/INFO] [EMI/]: [EMI] [JEMI] Collecting data for Garden Cloche Fertilizer
[22Dec2025 16:17:53.428] [Thread-47/INFO] [EMI/]: [EMI] Loading JEI data for Garden Cloche Fertilizer
